,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
62,D,2020-04-24 21:11:25,2020-04-23,CDNS,Cowie James J,"SVP, GC",S - Sale+OE,$80.64,"-15,815","79,975",-17%,"-$1,275,322",,,,
63,D,2020-04-16 18:36:34,2020-04-15,CDNS,Tan Lip Bu,CEO,S - Sale+OE,$75.54,"-50,000","2,078,675",-2%,"-$3,777,000",,,,
64,D,2020-04-15 17:49:50,2020-04-14,CDNS,Cowie James J,"SVP, GC",S - Sale+OE,$72.98,"-22,500","79,975",-22%,"-$1,642,050",,,,
65,M,2020-04-15 17:42:24,2020-04-13,CDNS,Devgan Anirudh,Pres,S - Sale,$73.28,"-51,406","344,067",-13%,"-$3,766,917",,,,
66,,2020-04-10 17:26:27,2020-04-09,CDNS,Teng Chin-Chi,SVP,S - Sale,$72.23,"-4,000","191,613",-2%,"-$288,920",,,,
67,D,2020-03-31 20:42:53,2020-03-30,CDNS,Tan Lip Bu,CEO,S - Sale+OE,$67.07,"-37,705","2,078,675",-2%,"-$2,528,874",,,,
68,D,2020-03-27 18:31:03,2020-03-26,CDNS,Tan Lip Bu,CEO,S - Sale+OE,$67.04,"-12,295","2,078,675",-1%,"-$824,257",,,,
69,,2020-03-23 16:04:11,2020-03-19,CDNS,Cowie James J,"SVP, GC",S - Sale,$53.30,"-8,050","79,975",-9%,"-$429,065",,,,
70,,2020-03-19 16:07:28,2020-03-17,CDNS,Cowie James J,"SVP, GC",S - Sale,$55.93,"-6,562","88,025",-7%,"-$367,013",,,,
71,,2020-03-10 18:34:39,2020-03-06,CDNS,Mandava Surendra Babu,SVP,S - Sale,$64.70,"-5,062","294,139",-2%,"-$327,511",,,,
72,,2020-03-04 19:14:33,2020-03-03,CDNS,Cowie James J,"SVP, GC",S - Sale,$67.60,"-17,042","103,537",-14%,"-$1,152,039",,,,
73,M,2020-02-27 20:12:01,2020-02-26,CDNS,Cowie James J,"SVP, GC",S - Sale,$67.76,"-3,697","120,579",-3%,"-$250,507",,,,
74,,2020-02-27 20:07:18,2020-02-26,CDNS,Wall John M,"SVP, CFO",S - Sale,$69.47,"-3,000","206,040",-1%,"-$208,410",,,,
75,,2020-02-21 18:36:42,2020-02-19,CDNS,Adams Mark,Dir,S - Sale,$80.00,"-3,250","25,001",-12%,"-$260,000",,,,
76,D,2020-02-19 16:30:02,2020-02-18,CDNS,Cowie James J,"SVP, GC",S - Sale+OE,$78.54,"-60,000","128,385",-32%,"-$4,712,400",,,,
77,,2020-02-13 17:23:47,2020-02-12,CDNS,Cowie James J,"SVP, GC",S - Sale,$76.31,"-1,242","128,385",-1%,"-$94,777",,,,
78,D,2020-01-23 16:23:54,2020-01-22,CDNS,Beckley Thomas P,SVP,S - Sale+OE,$75.00,"-55,750","284,754",-16%,"-$4,181,250",,,,
79,,2020-01-23 16:17:25,2020-01-22,CDNS,Adams Mark,Dir,S - Sale,$75.00,"-3,250","25,839",-11%,"-$243,750",,,,
80,,2020-01-21 17:50:31,2020-01-17,CDNS,Devgan Anirudh,Pres,S - Sale,$72.99,"-15,971","410,610",-4%,"-$1,165,723",,,,
81,D,2020-01-16 20:57:33,2020-01-15,CDNS,Tan Lip Bu,CEO,S - Sale+OE,$72.17,"-50,000","2,030,899",-2%,"-$3,608,500",,,,
82,,2020-01-16 20:51:04,2020-01-15,CDNS,Adams Mark,Dir,S - Sale,$72.17,"-3,250","29,089",-10%,"-$234,553",,,,
83,D,2020-01-10 20:24:47,2020-01-09,CDNS,Shoven John B,Dir,S - Sale+OE,$73.19,"-50,000","195,781",-20%,"-$3,659,500",,,,
84,D,2020-01-09 20:04:47,2020-01-08,CDNS,Cowie James J,"SVP, GC",S - Sale+OE,$72.35,"-15,000","131,025",-10%,"-$1,085,250",,,,
85,D,2019-12-23 21:22:07,2019-12-23,CDNS,Zaman Aneel,SVP,S - Sale+OE,$69.90,"-44,363","232,340",-16%,"-$3,100,974",,,,
86,D,2019-12-18 16:31:06,2019-12-16,CDNS,Tan Lip Bu,CEO,S - Sale+OE,$69.09,"-40,000","2,030,899",-2%,"-$2,763,600",,,,
87,D,2019-12-18 16:16:58,2019-12-16,CDNS,Siboni Roger S,Dir,S - Sale+OE,$68.39,"-21,500","42,479",-34%,"-$1,470,385",,,,
88,,2019-12-10 17:11:28,2019-12-06,CDNS,Mandava Surendra Babu,SVP,S - Sale,$66.46,"-3,623","296,137",-1%,"-$240,785",,,,
89,,2019-11-19 16:10:43,2019-11-18,CDNS,Tan Lip Bu,CEO,S - Sale,$67.27,"-50,000","2,030,899",-2%,"-$3,363,500",,,,
90,DM,2019-11-18 16:45:34,2019-11-14,CDNS,Tan Lip Bu,CEO,S - Sale+OE,$67.16,"-140,000","2,080,899",-6%,"-$9,402,400",,,,
91,,2019-10-31 16:44:57,2019-10-30,CDNS,Wall John M,"SVP, CFO",S - Sale,$65.79,"-3,000","197,625",-1%,"-$197,370",,,,
92,D,2019-10-17 16:22:41,2019-10-15,CDNS,Tan Lip Bu,CEO,S - Sale+OE,$67.50,"-40,000","2,180,899",-2%,"-$2,700,000",,,,
93,,2019-10-11 16:29:17,2019-10-09,CDNS,Teng Chin-Chi,SVP,S - Sale,$65.00,"-4,000","184,545",-2%,"-$260,000",,,,
94,D,2019-09-18 21:14:18,2019-09-16,CDNS,Tan Lip Bu,CEO,S - Sale+OE,$65.29,"-40,000","2,180,899",-2%,"-$2,611,748",,,,
95,D,2019-09-18 19:57:50,2019-08-15,CDNS,Tan Lip Bu,CEO,S - Sale+OE,$68.02,"-40,000","2,194,233",-2%,"-$2,720,629",,,,
96,,2019-09-10 07:15:29,2019-09-06,CDNS,Mandava Surendra Babu,SVP,S - Sale,$70.60,"-4,027","299,760",-1%,"-$284,306",,,,
97,,2019-08-30 16:39:42,2019-08-28,CDNS,Wall John M,"SVP, CFO",S - Sale,$66.43,"-3,000","202,862",-1%,"-$199,290",,,,
98,,2019-08-28 17:41:52,2019-08-26,CDNS,Cowie James J,"SVP, GC",S - Sale,$67.57,"-2,008","131,025",-2%,"-$135,681",,,,
99,,2019-08-22 20:01:10,2019-08-22,CDNS,Zaman Aneel,SVP,S - Sale,$70.18,"-3,361","232,340",-1%,"-$235,875",,,,
100,D,2019-08-22 19:49:45,2019-08-20,CDNS,Cowie James J,"SVP, GC",S - Sale+OE,$68.91,"-36,581","134,033",-21%,"-$2,520,930",,,,
101,,2019-08-13 16:46:16,2019-08-09,CDNS,Cowie James J,"SVP, GC",S - Sale,$70.83,"-1,251","152,368",-1%,"-$88,608",,,,
102,,2019-08-08 20:07:41,2019-08-07,CDNS,Zaman Aneel,SVP,S - Sale,$68.25,"-4,766","239,006",-2%,"-$325,280",,,,
103,,2019-08-06 16:56:41,2019-08-02,CDNS,Zaman Aneel,SVP,S - Sale,$72.78,-523,"246,114",0%,"-$38,064",,,,
104,D,2019-07-17 16:30:43,2019-07-15,CDNS,Tan Lip Bu,CEO,S - Sale+OE,$75.12,"-40,000","2,194,233",-2%,"-$3,004,800",,,,
105,D,2019-06-24 16:50:11,2019-06-20,CDNS,Siboni Roger S,Dir,S - Sale+OE,$72.52,"-8,500","42,479",-17%,"-$616,420",,,,
106,D,2019-06-21 16:53:30,2019-06-19,CDNS,Shoven John B,Dir,S - Sale+OE,$71.08,"-50,000","195,781",-20%,"-$3,554,000",,,,
107,D,2019-06-19 19:15:36,2019-06-17,CDNS,Tan Lip Bu,CEO,S - Sale+OE,$67.80,"-40,000","2,194,233",-2%,"-$2,712,116",,,,
108,,2019-06-11 17:15:11,2019-06-07,CDNS,Mandava Surendra Babu,SVP,S - Sale,$64.87,"-4,235","305,888",-1%,"-$274,724",,,,
109,D,2019-05-31 16:38:22,2019-05-29,CDNS,Zaman Aneel,SVP,S - Sale+OE,$63.35,"-5,136","246,637",-2%,"-$325,366",,,,
110,D,2019-05-17 16:28:15,2019-05-15,CDNS,Tan Lip Bu,CEO,S - Sale+OE,$68.72,"-40,000","2,229,947",-2%,"-$2,748,672",,,,
111,,2019-04-26 17:12:15,2019-04-24,CDNS,Wall John M,"SVP, CFO",S - Sale,$67.25,"-3,000","209,576",-1%,"-$201,750",,,,
112,D,2019-04-17 18:02:05,2019-04-15,CDNS,Tan Lip Bu,CEO,S - Sale+OE,$64.98,"-40,000","2,229,947",-2%,"-$2,599,200",,,,
113,,2019-04-09 16:41:28,2019-04-05,CDNS,Devgan Anirudh,Pres,S - Sale,$63.83,"-52,466","442,281",-11%,"-$3,348,985",,,,
114,D,2019-03-27 20:46:50,2019-03-25,CDNS,Zaman Aneel,SVP,S - Sale+OE,$61.77,"-66,808","246,637",-21%,"-$4,126,730",,,,
115,,2019-03-08 17:15:15,2019-03-07,CDNS,Mandava Surendra Babu,SVP,S - Sale,$58.46,"-3,306","232,518",-1%,"-$193,269",,,,
116,D,2019-03-07 16:55:27,2019-03-06,CDNS,Beckley Thomas P,SVP,S - Sale+OE,$58.90,"-37,855","220,618",-15%,"-$2,229,481",,,,
117,,2019-03-06 16:20:34,2019-03-04,CDNS,Teng Chin-Chi,SVP,S - Sale,$57.92,"-5,084","105,560",-5%,"-$294,465",,,,
118,,2019-03-05 18:12:03,2019-03-01,CDNS,Bostrom Susan L,Dir,S - Sale,$57.66,"-35,000","14,385",-71%,"-$2,018,100",,,,
119,D,2019-03-04 16:15:48,2019-02-28,CDNS,Plummer James D,Dir,S - Sale+OE,$57.47,"-12,500","39,885",-24%,"-$718,375",,,,
120,D,2019-03-01 16:56:31,2019-02-27,CDNS,Siboni Roger S,Dir,S - Sale+OE,$57.10,"-13,500","42,479",-24%,"-$770,850",,,,
121,DM,2019-02-06 16:08:48,2019-02-04,CDNS,Shoven John B,Dir,S - Sale+OE,$50.00,"-50,000","191,892",-21%,"-$2,500,095",,,,
122,D,2019-02-04 17:19:32,2019-01-31,CDNS,Tan Lip Bu,CEO,S - Sale+OE,$48.05,"-100,000","1,654,648",-6%,"-$4,805,000",,,,
123,D,2019-02-04 17:17:12,2019-01-31,CDNS,Beckley Thomas P,SVP,S - Sale+OE,$48.00,"-23,208","224,731",-9%,"-$1,114,026",,,,
124,D,2018-11-05 19:17:27,2018-11-01,CDNS,Zaman Aneel,SVP,S - Sale+OE,$44.46,"-32,995","202,927",-14%,"-$1,466,958",,,,
125,D,2018-10-29 18:28:35,2018-10-25,CDNS,Cowie James J,"SVP, GC",S - Sale+OE,$45.99,"-60,000","108,628",-36%,"-$2,759,400",,,,
126,D,2018-10-25 16:04:23,2018-10-23,CDNS,Tan Lip Bu,CEO,S - Sale+OE,$46.00,"-94,531","1,654,648",-5%,"-$4,348,426",,,,
127,,2018-09-25 17:00:51,2018-09-21,CDNS,Devgan Anirudh,Pres,S - Sale,$45.73,"-20,476","314,950",-6%,"-$936,406",,,,
128,D,2018-09-19 19:26:22,2018-09-17,CDNS,Tan Lip Bu,CEO,S - Sale+OE,$46.10,"-5,469","1,654,648",0%,"-$252,146",,,,
129,D,2018-08-16 18:41:44,2018-08-15,CDNS,Tan Lip Bu,CEO,S - Sale+OE,$45.33,"-100,000","1,654,648",-6%,"-$4,532,580",,,,
130,,2018-07-30 16:13:42,2018-07-26,CDNS,Plummer James D,Dir,S - Sale,$46.49,"-7,500","36,526",-17%,"-$348,639",,,,
131,D,2018-07-18 16:38:25,2018-07-16,CDNS,Tan Lip Bu,CEO,S - Sale+OE,$45.14,"-100,000","1,654,648",-6%,"-$4,514,220",,,,
132,,2018-07-11 13:28:50,2018-07-09,CDNS,Wall John M,"SVP, CFO",S - Sale,$45.10,-750,"118,524",-1%,"-$33,825",,,,
133,D,2018-06-19 19:01:46,2018-06-15,CDNS,Tan Lip Bu,CEO,S - Sale+OE,$44.82,"-100,000","1,654,648",-6%,"-$4,482,030",,,,
134,,2018-06-12 17:17:55,2018-06-11,CDNS,Wall John M,"SVP, CFO",S - Sale,$44.14,-750,"119,274",-1%,"-$33,105",,,,
135,,2018-05-16 16:04:23,2018-05-14,CDNS,Wall John M,"SVP, CFO",S - Sale,$42.37,-750,"120,024",-1%,"-$31,778",,,,
136,D,2018-05-03 09:40:43,2018-05-01,CDNS,Devgan Anirudh,Pres,S - Sale+OE,$39.81,"-39,780","348,544",-10%,"-$1,583,548",,,,
137,D,2018-05-01 16:57:46,2018-04-27,CDNS,Zaman Aneel,SVP,S - Sale+OE,$40.02,"-43,733","223,602",-16%,"-$1,750,039",,,,
138,,2018-04-11 14:59:58,2018-04-09,CDNS,Wall John M,"SVP, CFO",S - Sale,$36.16,-750,"124,458",-1%,"-$27,120",,,,
139,D,2018-03-15 18:41:59,2018-03-14,CDNS,Wall John M,"SVP, CFO",S - Sale+OE,$39.25,"-1,021","126,951",-1%,"-$40,074",,,,
140,D,2018-03-05 14:55:01,2018-03-01,CDNS,Devgan Anirudh,Pres,S - Sale+OE,$38.54,"-40,063","363,324",-10%,"-$1,544,165",,,,
141,,2018-02-12 20:39:40,2018-02-12,CDNS,Wall John M,"SVP, CFO",S - Sale,$37.93,-750,"129,673",-1%,"-$28,448",,,,
142,D,2018-01-18 17:04:43,2018-01-16,CDNS,Tan Lip Bu,CEO,S - Sale+OE,$44.69,"-25,000","1,584,912",-2%,"-$1,117,205",,,,
143,D,2018-01-18 17:03:13,2018-01-16,CDNS,Devgan Anirudh,Pres,S - Sale+OE,$45.01,"-44,526","332,493",-12%,"-$2,004,050",,,,
144,,2018-01-10 14:34:11,2018-01-08,CDNS,Wall John M,"SVP, CFO",S - Sale,$43.95,-750,"109,323",-1%,"-$32,963",,,,
145,D,2018-01-10 14:32:47,2018-01-08,CDNS,Shoven John B,Dir,S - Sale+OE,$45.00,"-50,000","186,189",-21%,"-$2,250,050",,,,
146,D,2017-12-19 14:50:55,2017-12-15,CDNS,Tan Lip Bu,CEO,S - Sale+OE,$43.52,"-100,000","1,584,912",-6%,"-$4,351,830",,,,
147,,2017-12-12 19:25:12,2017-12-11,CDNS,Wall John M,"SVP, CFO",S - Sale,$43.69,-750,"110,073",-1%,"-$32,768",,,,
148,D,2017-12-06 19:25:16,2017-12-05,CDNS,Cowie James J,"SVP, GC",S - Sale+OE,$42.75,"-35,000","103,985",-25%,"-$1,496,359",,,,
149,D,2017-11-15 21:20:36,2017-11-15,CDNS,Zaman Aneel,SVP,S - Sale+OE,$44.32,"-32,255","217,497",-13%,"-$1,429,547",,,,
150,,2017-11-14 18:03:46,2017-11-13,CDNS,Wall John M,"SVP, CFO",S - Sale,$43.83,-750,"110,823",-1%,"-$32,873",,,,
151,D,2017-11-13 12:43:48,2017-11-08,CDNS,Beckley Thomas P,SVP,S - Sale+OE,$44.09,"-43,469","225,863",-16%,"-$1,916,660",,,,
152,D,2017-11-03 13:30:28,2017-11-01,CDNS,Siboni Roger S,Dir,S - Sale+OE,$43.14,"-18,000","34,194",-34%,"-$776,520",,,,
153,D,2017-10-18 13:29:51,2017-10-16,CDNS,Tan Lip Bu,"Pres, CEO",S - Sale+OE,$41.97,"-100,000","1,584,912",-6%,"-$4,197,270",,,,
154,,2017-10-11 17:42:32,2017-10-09,CDNS,Wall John M,"SVP, CFO",S - Sale,$40.68,-750,"113,092",-1%,"-$30,510",,,,
155,D,2017-08-30 18:13:06,2017-08-28,CDNS,Ribar Geoffrey G,"SVP, CFO",S - Sale+OE,$37.55,"-15,000","169,413",-8%,"-$563,285",,,,
156,,2017-08-28 12:25:20,2017-08-24,CDNS,Cowie James J,"SVP, GC",S - Sale,$37.21,"-5,036","107,498",-4%,"-$187,376",,,,
157,D,2017-08-22 17:32:47,2017-08-21,CDNS,Ribar Geoffrey G,"SVP, CFO",S - Sale+OE,$36.88,"-5,000","169,413",-3%,"-$184,400",,,,
158,D,2017-08-21 16:51:47,2017-08-17,CDNS,Ribar Geoffrey G,"SVP, CFO",S - Sale+OE,$37.31,"-35,000","169,413",-17%,"-$1,306,015",,,,
159,D,2017-08-17 18:18:17,2017-08-15,CDNS,Tan Lip Bu,"Pres, CEO",S - Sale+OE,$37.18,"-100,000","1,584,912",-6%,"-$3,717,700",,,,
160,D,2017-07-21 16:30:26,2017-07-19,CDNS,Beckley Thomas P,SVP,S - Sale+OE,$35.00,"-56,250","266,484",-17%,"-$1,968,936",,,,
161,D,2017-07-19 16:49:50,2017-07-17,CDNS,Tan Lip Bu,"Pres, CEO",S - Sale+OE,$34.68,"-100,000","1,584,912",-6%,"-$3,468,180",,,,
162,D,2017-06-19 15:18:42,2017-06-15,CDNS,Tan Lip Bu,"Pres, CEO",S - Sale+OE,$34.04,"-100,000","1,584,912",-6%,"-$3,403,820",,,,
163,,2017-06-05 18:18:41,2017-06-01,CDNS,Ribar Geoffrey G,"SVP, CFO",S - Sale,$35.08,"-39,986","175,500",-19%,"-$1,402,557",,,,
164,D,2017-05-25 18:47:02,2017-05-23,CDNS,Shoven John B,Dir,S - Sale+OE,$34.00,"-50,000","186,189",-21%,"-$1,700,000",,,,
165,DM,2017-05-24 20:06:47,2017-05-22,CDNS,Cowie James J,"SVP, GC",S - Sale+OE,$33.28,"-55,000","118,748",-32%,"-$1,830,188",,,,
166,D,2017-05-23 18:26:54,2017-05-19,CDNS,Zaman Aneel,SVP,S - Sale+OE,$32.62,"-29,406","247,495",-11%,"-$959,087",,,,
167,D,2017-05-17 16:45:44,2017-05-15,CDNS,Tan Lip Bu,"Pres, CEO",S - Sale+OE,$33.09,"-100,000","1,584,912",-6%,"-$3,308,710",,,,
168,D,2017-05-01 08:35:38,2017-04-28,CDNS,Siboni Roger S,Dir,S - Sale+OE,$32.32,"-20,507","34,194",-37%,"-$662,686",0,+1,,
